,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
16279,3,Unidade da Federação,38,Reais,1564.89,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7100,"EB.2-2Q.....45 Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",788,Baixo
16280,3,Unidade da Federação,38,Reais,1413.59,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7100,"EB.2-2Q.....45 Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",789,Mínimo
16281,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7101,"CP.1-1Q.....30 Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",786,Alto
16282,3,Unidade da Federação,38,Reais,2383.54,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7101,"CP.1-1Q.....30 Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",787,Normal
16283,3,Unidade da Federação,38,Reais,1662.43,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7101,"CP.1-1Q.....30 Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",788,Baixo
16284,3,Unidade da Federação,38,Reais,1456.65,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7101,"CP.1-1Q.....30 Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",789,Mínimo
16285,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7102,"CP.2-3Q.....56 Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",786,Alto
16286,3,Unidade da Federação,38,Reais,2022.59,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7102,"CP.2-3Q.....56 Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",787,Normal
16287,3,Unidade da Federação,38,Reais,1539.81,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7102,"CP.2-3Q.....56 Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",788,Baixo
16288,3,Unidade da Federação,38,Reais,1363.10,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7102,"CP.2-3Q.....56 Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",789,Mínimo
16289,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7103,"CR.2-2Q.....81 Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",786,Alto
16290,3,Unidade da Federação,38,Reais,1730.61,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7103,"CR.2-2Q.....81 Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",787,Normal
16291,3,Unidade da Federação,38,Reais,1329.79,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7103,"CR.2-2Q.....81 Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
16292,3,Unidade da Federação,38,Reais,1179.65,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7103,"CR.2-2Q.....81 Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
16293,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7104,"PR5-2QT...2125 Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",786,Alto
16294,3,Unidade da Federação,38,Reais,1491.67,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7104,"PR5-2QT...2125 Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",787,Normal
16295,3,Unidade da Federação,38,Reais,1187.84,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7104,"PR5-2QT...2125 Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",788,Baixo
16296,3,Unidade da Federação,38,Reais,1035.97,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7104,"PR5-2QT...2125 Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",789,Mínimo
16297,3,Unidade da Federação,38,Reais,2401.97,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7105,"PR4-2QT...1433 Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",786,Alto
16298,3,Unidade da Federação,38,Reais,1943.46,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7105,"PR4-2QT...1433 Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",787,Normal
16299,3,Unidade da Federação,38,Reais,1554.45,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7105,"PR4-2QT...1433 Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
16300,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7105,"PR4-2QT...1433 Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
16301,3,Unidade da Federação,38,Reais,2115.03,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7106,"PR4-3QT...2264 Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",786,Alto
16302,3,Unidade da Federação,38,Reais,1716.53,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7106,"PR4-3QT...2264 Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",787,Normal
16303,3,Unidade da Federação,38,Reais,1386.19,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7106,"PR4-3QT...2264 Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
16304,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7106,"PR4-3QT...2264 Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
16305,3,Unidade da Federação,38,Reais,2163.30,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7107,"PR4-2QP...1643 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",786,Alto
16306,3,Unidade da Federação,38,Reais,1728.88,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7107,"PR4-2QP...1643 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",787,Normal
16307,3,Unidade da Federação,38,Reais,1373.83,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7107,"PR4-2QP...1643 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
16308,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7107,"PR4-2QP...1643 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
16309,3,Unidade da Federação,38,Reais,1997.47,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7108,"PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",786,Alto
16310,3,Unidade da Federação,38,Reais,1587.80,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7108,"PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",787,Normal
16311,3,Unidade da Federação,38,Reais,1271.98,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7108,"PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
16312,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7108,"PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
16313,3,Unidade da Federação,38,Reais,1723.94,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7109,"PR6-3QP...7181 Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",786,Alto
16314,3,Unidade da Federação,38,Reais,1370.39,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7109,"PR6-3QP...7181 Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",787,Normal
16315,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7109,"PR6-3QP...7181 Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",788,Baixo
16316,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7109,"PR6-3QP...7181 Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
16317,3,Unidade da Federação,38,Reais,2287.18,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7110,"PR8-2QP...2620 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",786,Alto
16318,3,Unidade da Federação,38,Reais,1832.30,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7110,"PR8-2QP...2620 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",787,Normal
16319,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7110,"PR8-2QP...2620 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
16320,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7110,"PR8-2QP...2620 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
16321,3,Unidade da Federação,38,Reais,1997.89,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7111,"PR8-3QP...4266 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",786,Alto
16322,3,Unidade da Federação,38,Reais,1598.96,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7111,"PR8-3QP...4266 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",787,Normal
16323,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7111,"PR8-3QP...4266 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
16324,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7111,"PR8-3QP...4266 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
16325,3,Unidade da Federação,38,Reais,2037.93,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7112,"PR8-3QP...3176 Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",786,Alto
16326,3,Unidade da Federação,38,Reais,1622.43,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7112,"PR8-3QP...3176 Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",787,Normal
16327,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7112,"PR8-3QP...3176 Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",788,Baixo
16328,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7112,"PR8-3QP...3176 Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
16329,3,Unidade da Federação,38,Reais,2363.59,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7113,"PR12-2QP..3597 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",786,Alto
16330,3,Unidade da Federação,38,Reais,1898.85,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7113,"PR12-2QP..3597 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",787,Normal
16331,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7113,"PR12-2QP..3597 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
16332,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7113,"PR12-2QP..3597 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
16333,3,Unidade da Federação,38,Reais,2006.66,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7114,"PR12-3QP..6013 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",786,Alto
16334,3,Unidade da Federação,38,Reais,1611.87,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7114,"PR12-3QP..6013 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",787,Normal
16335,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7114,"PR12-3QP..6013 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
16336,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7114,"PR12-3QP..6013 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
16337,3,Unidade da Federação,38,Reais,2007.39,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7115,"PR12-4QP..4050 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",786,Alto
16338,3,Unidade da Federação,38,Reais,1552.62,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7115,"PR12-4QP..4050 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",787,Normal
16339,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7115,"PR12-4QP..4050 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",788,Baixo
16340,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7115,"PR12-4QP..4050 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
16341,3,Unidade da Federação,38,Reais,1985.53,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7116,"PR18-4QP..5870 Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",786,Alto
16342,3,Unidade da Federação,38,Reais,1541.05,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7116,"PR18-4QP..5870 Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",787,Normal
16343,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7116,"PR18-4QP..5870 Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",788,Baixo
16344,3,Unidade da Federação,38,Reais,-,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7116,"PR18-4QP..5870 Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
16345,3,Unidade da Federação,38,Reais,2049.73,53,Distrito Federal,51,Custo de projeto m²,202501,janeiro 2025,7117,"PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas",786,Alto
